Wavelength_nm	 Transmittance
563.91	 0.957662005793
564.24	 0.997989510275
564.58	 1.02849362097
564.91	 1.05139760994
565.25	 1.06893349089
565.58	 1.08267049471
565.92	 1.0930441543
566.25	 1.09924265322
566.58	 1.09940302762
566.92	 1.091024134
567.25	 1.07157769502
567.59	 1.03924729487
567.92	 0.993553545403
568.26	 0.935611340315
568.59	 0.86799560595
568.93	 0.794378774089
569.26	 0.719057765459
569.59	 0.646407062556
569.93	 0.58033007484
570.26	 0.523821007337
570.6	 0.478731804733
570.93	 0.445774458155
571.27	 0.424704285944
571.6	 0.414632230735
571.93	 0.414440777448
572.27	 0.423179170455
572.6	 0.440257181255
572.94	 0.465400597149
573.27	 0.498465359539
573.6	 0.539199437622
573.94	 0.587043299393
574.27	 0.641083992454
574.61	 0.700185591719
574.94	 0.763176694582
575.28	 0.828959986022
575.61	 0.896516763678
575.94	 0.964857047564
576.28	 1.03293902951
576.61	 1.0995594014
576.95	 1.16326719118
577.28	 1.22238127503
577.61	 1.27515301528
577.95	 1.32006303746
578.28	 1.3561917299
578.62	 1.38356065424
578.95	 1.40331682304
579.28	 1.41764099429
579.62	 1.42937144414
579.95	 1.44153370812
580.29	 1.45704205592
580.62	 1.47865793669
580.95	 1.50904942695
581.29	 1.55074183941
581.62	 1.60587669368
581.96	 1.67583099316
582.29	 1.76079631214
582.62	 1.85942281202
582.96	 1.96865054583
583.29	 2.08384546417
583.63	 2.19927249645
583.96	 2.30884562221
584.29	 2.40708791608
584.63	 2.49018729787
584.96	 2.55685008522
585.29	 2.60854604843
585.63	 2.6489388258
585.96	 2.68272359666
586.3	 2.71441043613
586.63	 2.74751524992
586.96	 2.78423553352
587.3	 2.82540465168
587.63	 2.87055702692
587.96	 2.91809617147
588.3	 2.9656447499
588.63	 3.01062726593
588.96	 3.05095104201
589.3	 3.08547772591
589.63	 3.11407532962
589.97	 3.13732458247
590.3	 3.15613272411
590.63	 3.1714652353
590.97	 3.18423319557
591.3	 3.19525649875
591.63	 3.20524004848
591.97	 3.21472041201
592.3	 3.22391766423
592.63	 3.23249796285
592.97	 3.23935583799
593.3	 3.24250422509
593.63	 3.23914397246
593.97	 3.2260117008
594.3	 3.19996274558
594.63	 3.15855168293
594.97	 3.1004362511
595.3	 3.02565091311
595.64	 2.93585539667
595.97	 2.8344922946
596.3	 2.72659738643
596.64	 2.61807472514
596.97	 2.51463414277
597.3	 2.4209140229
597.64	 2.34015169187
597.97	 2.2742988766
598.3	 2.22422454404
598.64	 2.18977085424
598.97	 2.16971647228
599.3	 2.16182384055
599.64	 2.16303317744
599.97	 2.16975304919
600.3	 2.17816122588
600.63	 2.18444139032
600.97	 2.18500843373
601.3	 2.17687527692
601.63	 2.15817705441
601.97	 2.12863859589
602.3	 2.08974674404
602.63	 2.04459589623
602.97	 1.99749975963
603.3	 1.95331706137
603.63	 1.91640339202
603.97	 1.88948770584
604.3	 1.87307895529
604.63	 1.86571578061
604.97	 1.86483887158
605.3	 1.86783274918
605.63	 1.87281697251
605.97	 1.87888468313
606.3	 1.88573411839
606.63	 1.89297414064
606.96	 1.89953141603
607.3	 1.90341220801
607.63	 1.90184649147
607.96	 1.89178862172
608.3	 1.87068211291
608.63	 1.83724878656
608.96	 1.7920703617
609.29	 1.73784729485
609.63	 1.67923550476
609.96	 1.62220922945
610.29	 1.573089851
610.63	 1.53748301678
610.96	 1.51928464653
611.29	 1.51989602671
611.62	 1.53788394347
611.96	 1.56926045136
612.29	 1.60832080128
612.62	 1.6488102105
612.96	 1.68507805581
613.29	 1.71281964038
613.62	 1.72923770118
613.95	 1.73284952462
614.29	 1.72324836942
614.62	 1.70087806589
614.95	 1.66677211075
615.29	 1.62241470254
615.62	 1.56991512393
615.95	 1.5122706989
616.28	 1.45322775671
616.62	 1.39661641984
616.95	 1.34555934255
617.28	 1.30203433208
617.61	 1.26692760167
617.95	 1.24035959909
618.28	 1.22201571365
618.61	 1.21136097066
618.94	 1.20771032934
619.28	 1.21019269223
619.61	 1.21773772621
619.94	 1.22920792048
620.27	 1.24364754474
620.61	 1.26045329608
620.94	 1.27930066035
621.27	 1.29991371722
621.6	 1.32190152771
621.94	 1.34473056104
622.27	 1.3678278344
622.6	 1.39091461071
622.93	 1.41452188228
623.27	 1.4403139883
623.6	 1.47091638543
623.93	 1.50931608697
624.26	 1.55806290616
624.6	 1.6184709757
624.93	 1.69007049928
625.26	 1.77059310228
625.59	 1.85655696957
625.93	 1.94414425373
626.26	 2.02995208589
626.59	 2.11148287737
626.92	 2.18747688955
627.26	 2.25811845796
627.59	 2.32509221173
627.92	 2.39157955542
628.25	 2.4622350374
628.58	 2.54289939738
628.92	 2.63974961853
629.25	 2.75796695252
629.58	 2.90038995052
629.91	 3.06660962356
630.24	 3.25272173026
630.58	 3.45176308261
630.91	 3.65470413958
631.24	 3.85172778571
631.57	 4.03350250117
631.91	 4.19221464728
632.24	 4.32219737626
632.57	 4.42016801247
632.9	 4.48527349824
633.23	 4.51910987651
633.57	 4.52567783524
633.9	 4.51109004883
634.23	 4.48288265559
634.56	 4.44903469951
634.89	 4.41705234317
635.23	 4.39338622997
635.56	 4.38309184555
635.89	 4.38948640509
636.22	 4.41379767966
636.55	 4.45502841962
636.89	 4.51013013622
637.22	 4.57439570142
637.55	 4.64201708028
637.88	 4.70678661255
638.21	 4.76284337214
638.55	 4.80534254652
638.88	 4.83094605677
639.21	 4.83805573258
639.54	 4.82680801313
639.87	 4.79892471513
640.2	 4.75743815569
640.54	 4.70622381208
640.87	 4.64934080105
641.2	 4.59029916348
641.53	 4.53141658613
641.86	 4.47341668593
642.2	 4.41535449494
642.53	 4.35489063072
642.86	 4.28896069937
643.19	 4.21480001787
643.52	 4.13100968369
643.85	 4.03825208322
644.19	 3.93934417636
644.52	 3.8386883046
644.85	 3.74115651101
645.18	 3.65083920577
645.51	 3.57014482078
645.84	 3.49940488206
646.17	 3.43684556536
646.51	 3.37883893795
646.84	 3.32045156567
647.17	 3.25620066724
647.5	 3.18079490786
647.83	 3.08969551482
648.16	 2.97948548668
648.5	 2.84814602374
648.83	 2.69536623428
649.16	 2.52288366903
649.49	 2.33467581585
649.82	 2.13683040314
650.15	 1.93707954959
650.48	 1.74409078176
650.82	 1.56660916305
651.15	 1.41250294156
651.48	 1.28775488618
651.81	 1.19548212965
652.14	 1.13521458428
652.47	 1.10284574127
652.8	 1.09147176297
653.14	 1.09277390653
653.47	 1.09837456241
653.8	 1.10087117282
654.13	 1.09453553088
654.46	 1.075719238
654.79	 1.04292931439
655.12	 0.9965512703
655.45	 0.938364602447
655.79	 0.871057395931
656.12	 0.79779982247
656.45	 0.721847909497
656.78	 0.646217079964
657.11	 0.573480491062
657.44	 0.505684187744
657.77	 0.444373749448
658.1	 0.390725547087
658.43	 0.345692327967
658.77	 0.310030519483
659.1	 0.284138821238
659.43	 0.267763225951
659.76	 0.259740254617
660.09	 0.257926985775
660.42	 0.259309009321
660.75	 0.260204431528
661.08	 0.256583528571
661.41	 0.244602899352
661.75	 0.221340269185
662.08	 0.185495934809
662.41	 0.137727119826
662.74	 0.0804540776639
663.07	 0.0172969788565
663.4	 -0.0475378075477
663.73	 -0.109724132918
664.06	 -0.165170875102
664.39	 -0.210387661402
664.72	 -0.242829163023
665.05	 -0.2610615118
665.39	 -0.264745427332
665.72	 -0.254579211037
666.05	 -0.232217474705
666.38	 -0.200051747425
666.71	 -0.160866430917
667.04	 -0.117539140466
667.37	 -0.0728936977992
667.7	 -0.0296686799784
668.03	 0.00948544837337
668.36	 0.0420520117941
668.69	 0.0657772374758
669.02	 0.0788673627587
669.36	 0.0801958670155
669.69	 0.069465667632
670.02	 0.0472534668185
670.35	 0.0148482522403
670.68	 -0.0260648908803
671.01	 -0.0736533336649
671.34	 -0.125992258221
671.67	 -0.18102514032
672.0	 -0.236531905531
672.33	 -0.290087249182
672.66	 -0.339012843832
672.99	 -0.380428007482
673.32	 -0.411517521069
673.65	 -0.430057490063
673.98	 -0.435077103522
674.31	 -0.427341378495
674.65	 -0.409362010174
674.98	 -0.384952454752
675.31	 -0.358596242215
675.64	 -0.334848482313
675.97	 -0.317820789049
676.3	 -0.310745598793
676.63	 -0.315685238302
676.96	 -0.333476399514
677.29	 -0.363866221459
677.62	 -0.405685152316
677.95	 -0.457001623233
678.28	 -0.515298504605
678.61	 -0.577614532105
678.94	 -0.640582515753
679.27	 -0.700515629392
679.6	 -0.753760416981
679.93	 -0.797281415969
680.26	 -0.829223306872
680.59	 -0.849202718903
680.92	 -0.858210172023
681.25	 -0.858204283784
681.58	 -0.85161961528
681.91	 -0.840930985495
682.24	 -0.82828142453
682.57	 -0.815163786468
682.9	 -0.802171671913
683.23	 -0.78888546865
683.56	 -0.774034953472
683.89	 -0.755996803695
684.22	 -0.733424111403
684.56	 -0.705682856974
684.89	 -0.672953112707
685.22	 -0.63608965875
685.55	 -0.596397754086
685.88	 -0.555446730514
686.21	 -0.514993099118
686.54	 -0.476978713683
686.87	 -0.443492229754
687.2	 -0.416619438029
687.53	 -0.398173281608
687.86	 -0.389330064289
688.19	 -0.390263806222
688.52	 -0.399940371489
688.85	 -0.416188236177
689.18	 -0.436017039234
689.51	 -0.456061106393
689.84	 -0.473031972957
690.17	 -0.484088189457
690.5	 -0.487063683882
690.83	 -0.480572612181
691.16	 -0.464079145864
691.49	 -0.438027067641
691.82	 -0.404048719664
692.15	 -0.365145332125
692.47	 -0.325640869603
692.8	 -0.290740501025
693.13	 -0.265706112707
693.46	 -0.254896394612
693.79	 -0.2609686677
694.12	 -0.284389539002
694.45	 -0.323309596748
694.78	 -0.373839174117
695.11	 -0.430640714236
695.44	 -0.487612355111
695.77	 -0.538466513046
696.1	 -0.577187394863
696.43	 -0.598526654002
696.76	 -0.598684394081
697.09	 -0.576059012383
697.42	 -0.531708337875
697.75	 -0.469245638077
698.08	 -0.394185390593
698.41	 -0.313010569838
698.74	 -0.232305191127
699.07	 -0.158133274965
699.4	 -0.0956643384906
699.73	 -0.0490030063563
700.06	 -0.0211436443082
700.39	 -0.0139242746597
700.72	 -0.027894356958
701.05	 -0.0620900264079
701.38	 -0.113791496981
701.71	 -0.178461146755
702.03	 -0.250116259764
702.36	 -0.322160304423
702.69	 -0.388339063765
703.02	 -0.443450316741
703.35	 -0.483695512977
703.68	 -0.506767155018
704.01	 -0.511868195565
704.34	 -0.499857410075
704.67	 -0.473459059161
705.0	 -0.437133337962
705.33	 -0.396284416256
705.66	 -0.356073473351
705.99	 -0.320517518378
706.32	 -0.292261718589
706.65	 -0.27282044087
706.98	 -0.262881571955
707.3	 -0.262523365288
707.63	 -0.271405828048
707.96	 -0.288921600303
708.29	 -0.314227467763
708.62	 -0.346206912463
708.95	 -0.383486089968
709.28	 -0.424526749501
709.61	 -0.467765676241
709.94	 -0.511832862648
710.27	 -0.555863853278
710.6	 -0.599753232567
710.93	 -0.64409054462
711.26	 -0.689701415926
711.58	 -0.737043448412
711.91	 -0.785753692217
712.24	 -0.834362921956
712.57	 -0.880055234932
712.9	 -0.918575742556
713.23	 -0.944586026551
713.56	 -0.952585979438
713.89	 -0.938108043034
714.22	 -0.898657859876
714.55	 -0.834083523116
714.87	 -0.746449032177
715.2	 -0.639602337209
715.53	 -0.518544159146
715.86	 -0.388724867023
716.19	 -0.255414725816
716.52	 -0.123207259766
716.85	 0.00432496623587
717.18	 0.124797528124
717.51	 0.237026304815
717.83	 0.340930249508
718.16	 0.437282535347
718.49	 0.52722360914
718.82	 0.611644037611
719.15	 0.69077791951
719.48	 0.764234745032
719.81	 0.831322479605
720.14	 0.891344908541
720.47	 0.943754736779
720.79	 0.98827870159
721.12	 1.0250708025
721.45	 1.05472024364
721.78	 1.07794727022
722.11	 1.09514085152
722.44	 1.10610548994
722.77	 1.110209705
723.09	 1.1068089528
723.42	 1.09564646086
723.75	 1.07700050131
724.08	 1.05158793417
724.41	 1.02040727362
724.74	 0.984656891655
725.07	 0.945741717898
725.39	 0.905327544621
725.72	 0.865375879883
726.05	 0.828070142798
726.38	 0.795635782069
726.71	 0.770206122481
727.04	 0.753805368827
727.37	 0.748280912193
727.69	 0.755035384453
728.02	 0.774664652312
728.35	 0.806716240986
728.68	 0.84969337005
729.01	 0.901316503862
729.34	 0.95893750714
729.67	 1.01992198218
729.99	 1.08187890798
730.32	 1.14275666397
730.65	 1.20087824791
730.98	 1.25494960778
731.31	 1.30405001761
731.64	 1.34759682449
731.96	 1.38525070985
732.29	 1.41680513864
732.62	 1.44220495979
732.95	 1.46170247966
733.28	 1.47592901679
733.6	 1.48573100461
733.93	 1.49190855883
734.26	 1.49510008704
734.59	 1.49590400815
734.92	 1.49512514108
735.25	 1.49392385292
735.57	 1.49368148272
735.9	 1.49556228868
736.23	 1.4999607522
736.56	 1.50614511272
736.89	 1.51231712559
737.21	 1.51604463592
737.54	 1.51484238285
737.87	 1.50672162504
738.2	 1.49064859346
738.53	 1.46685260934
738.85	 1.43688189814
739.18	 1.40339599059
739.51	 1.36980487016
739.84	 1.3398459467
740.17	 1.31711029096
740.49	 1.30450305834
740.82	 1.30368096265
741.15	 1.31462914328
741.48	 1.33555205306
741.81	 1.36307367813
742.13	 1.39260215857
742.46	 1.41878297187
742.79	 1.43608610723
743.12	 1.4395635084
743.45	 1.42567730612
743.77	 1.39299201471
744.1	 1.3425534201
744.43	 1.27784964896
744.76	 1.20434767024
745.09	 1.12875505349
745.41	 1.05816581925
745.74	 0.999124116563
746.07	 0.956726329815
746.4	 0.934059722111
746.72	 0.932117495024
747.05	 0.950013096437
747.38	 0.985279635206
747.71	 1.03421173234
748.03	 1.09232518891
748.36	 1.15498518045
748.69	 1.21803635507
749.02	 1.27805911083
749.34	 1.33209565213
749.67	 1.3772134841
750.0	 1.41043043125
750.33	 1.42916801336
750.66	 1.43203582166
750.98	 1.41959207934
751.31	 1.39466267031
751.64	 1.3619359414
751.97	 1.32692575093
752.29	 1.29472163951
752.62	 1.26899533734
752.95	 1.25152462684
753.28	 1.24220154052
753.6	 1.23936043436
753.93	 1.24030910335
754.26	 1.24196163294
754.58	 1.24143823371
754.91	 1.23651257459
755.24	 1.22581672744
755.57	 1.20878948395
755.89	 1.1855124405
756.22	 1.15662119901
756.55	 1.12333086924
756.88	 1.08750394727
757.2	 1.05166348578
757.53	 1.0188278054
757.86	 0.992131459016
758.19	 0.974372004104
758.51	 0.967649115109
758.84	 0.97315529893
759.17	 0.991097976711
759.49	 1.02072446106
759.82	 1.06043975359
760.15	 1.10797948101
760.48	 1.16056910455
760.8	 1.21505567654
761.13	 1.26804599985
761.46	 1.31609023799
761.78	 1.35600836458
762.11	 1.38541319428
762.44	 1.40325963538
762.77	 1.41015902897
763.09	 1.40834211104
763.42	 1.40130645175
763.75	 1.39324385967
764.07	 1.38835054668
764.4	 1.39013075924
764.73	 1.40083359088
765.05	 1.42115374937
765.38	 1.45024005138
765.71	 1.48596953597
766.04	 1.52542969942
766.36	 1.56553076246
766.69	 1.60357233787
767.02	 1.63754530222
767.34	 1.66612972064
767.67	 1.68857997028
768.0	 1.70465911002
768.32	 1.7146058134
768.65	 1.71905909566
768.98	 1.71892268146
769.3	 1.7152065983
769.63	 1.70885214485
769.96	 1.70051621477
770.28	 1.69042754563
770.61	 1.67849759737
770.94	 1.66463045071
771.26	 1.64897688763
771.59	 1.6320244879
771.92	 1.61464674078
772.24	 1.59824738117
772.57	 1.5849525887
772.9	 1.57762077002
773.22	 1.57948403471
773.55	 1.59349788449
773.88	 1.62166469673
774.2	 1.66455782747
774.53	 1.72112203004
774.86	 1.78872997947
775.18	 1.86347208878
775.51	 1.94062650715
775.84	 2.01518760654
776.16	 2.08237319913
776.49	 2.13815357855
776.82	 2.17984472953
777.14	 2.20663925895
777.47	 2.21980537507
777.8	 2.2223421768
778.12	 2.21812556778
778.45	 2.21087259108
778.78	 2.20337153483
779.1	 2.19724020484
779.43	 2.19315577085
779.75	 2.19131290205
780.08	 2.19186657683
780.41	 2.19518981082
780.73	 2.20187348247
781.06	 2.21250986616
781.39	 2.22736143404
781.71	 2.24604297939
782.04	 2.26737000388
782.37	 2.28944617412
782.69	 2.30993154905
783.02	 2.32640440464
783.34	 2.33675324684
783.67	 2.33950078235
784.0	 2.3339314634
784.32	 2.32002674758
784.65	 2.29837651568
784.97	 2.27014160651
785.3	 2.23697743007
785.63	 2.20090090499
785.95	 2.16417164601
786.28	 2.12917416243
786.61	 2.09822890335
786.93	 2.07331405274
787.26	 2.05579553591
787.58	 2.04632555508
787.91	 2.04491684168
788.24	 2.05100666131
788.56	 2.06340912635
788.89	 2.08033290915
789.21	 2.09969799542
789.54	 2.11963213839
789.87	 2.13876740231
790.19	 2.1562234528
790.52	 2.17149812969
790.84	 2.18442861959
791.17	 2.19517459064
791.5	 2.20411774332
791.82	 2.211649105
792.15	 2.21790440869
792.47	 2.22259274161
792.8	 2.2250814252
793.12	 2.22475998175
793.45	 2.22152843128
793.78	 2.21616572353
794.1	 2.21031895853
794.43	 2.20593665183
794.75	 2.20424696425
795.08	 2.20482584729
795.4	 2.20541772466
795.73	 2.2026084394
796.06	 2.19286233479
796.38	 2.17345543068
796.71	 2.14311958253
797.03	 2.10235761783
797.36	 2.05341813915
797.68	 1.99992818123
798.01	 1.94628115976
798.34	 1.8969874709
798.66	 1.85612071451
798.99	 1.82685177681
799.31	 1.81106042421
799.64	 1.80908439247
799.96	 1.81967367501
800.29	 1.84012818115
800.61	 1.86652947895
800.94	 1.89409986196
801.27	 1.91786541702
801.59	 1.9336231715
801.92	 1.93886618818
802.24	 1.93327701956
802.57	 1.91864838143
802.89	 1.89830284965
803.22	 1.87625123477
803.54	 1.85642084401
803.87	 1.84209958644
804.19	 1.83546996777
804.52	 1.8371148807
804.84	 1.8456264734
805.17	 1.85763587886
805.5	 1.86847506034
805.82	 1.87327566342
806.15	 1.86797025635
806.47	 1.84981366849
806.8	 1.81746939691
807.12	 1.77087113537
807.45	 1.71099176571
807.77	 1.63956769957
808.1	 1.55873790718
808.42	 1.47064303627
808.75	 1.37731859144
809.07	 1.28116750551
809.4	 1.1857620194
809.72	 1.09638744442
810.05	 1.02000653577
810.37	 0.964721156421
810.7	 0.93887332069
811.02	 0.949846310139
811.35	 1.00265417707
811.67	 1.09849397346
812.0	 1.2335790156
812.32	 1.39876118882
812.65	 1.58038645633
812.97	 1.76236838537
813.3	 1.92898934867
813.62	 2.06772420259
813.95	 2.17129516541
814.27	 2.23831161712
814.6	 2.27243501098
814.92	 2.28065368745
815.25	 2.27139649316
815.57	 2.25292921132
815.9	 2.23220137093
816.22	 2.21417933516
816.55	 2.20162900474
816.87	 2.19523096617
817.2	 2.19381659994
817.52	 2.19461150532
817.85	 2.19368981164
818.17	 2.18691963262
818.5	 2.17130338382
818.82	 2.14617706365
819.15	 2.11365267905
819.47	 2.07804698054
819.8	 2.04456423051
820.12	 2.01779731674
820.44	 2.00053819607
820.77	 1.9931507232
821.09	 1.99359159594
821.42	 1.99798978195
821.74	 2.00145804465
822.07	 1.99879609527
822.39	 1.9849751281
822.72	 1.95548583277
823.04	 1.90675874798
823.37	 1.83683218785
823.69	 1.74611385198
824.01	 1.63784180002
824.34	 1.51799567779
824.66	 1.39467133618
824.99	 1.27710613758
825.31	 1.17462900602
825.64	 1.09576727476
825.96	 1.04763348313
826.29	 1.03560376692
826.61	 1.06312178707
826.93	 1.13137994056
827.26	 1.23888003938
827.58	 1.38118623454
827.91	 1.5511286783
828.23	 1.73941728598
828.56	 1.93548716084
828.88	 2.12843455057
829.21	 2.30785719746
829.53	 2.46437991842
829.85	 2.58984431727
830.18	 2.67742391255
830.5	 2.7220547232
830.83	 2.72138866306
831.15	 2.67693300318
831.47	 2.59459453854
831.8	 2.48412789426
832.12	 2.35773599057
832.45	 2.228450918
832.77	 2.10873671644
833.1	 2.00945170134
833.42	 1.93920805096
833.74	 1.90411797353
834.07	 1.90771207383
834.39	 1.95073311844
834.72	 2.03078660402
835.04	 2.14211492302
835.36	 2.27579179578
835.69	 2.42055473684
836.01	 2.56426343816
836.34	 2.69558134499
836.66	 2.8054071133
836.98	 2.88797914125
837.31	 2.94173570415
837.63	 2.96961715238
837.96	 2.97830745179
838.28	 2.97640954996
838.6	 2.97219559141
838.93	 2.9718013383
839.25	 2.9784309255
839.58	 2.99250832323
839.9	 3.01226674051
840.22	 3.03433152503
840.55	 3.05422857359
840.87	 3.06702485665
841.19	 3.06818616887
841.52	 3.05440834221
841.84	 3.02412404782
842.17	 2.97763562143
842.49	 2.91703377502
842.81	 2.84610112618
843.14	 2.77028964323
843.46	 2.69661151524
843.78	 2.633094442
844.11	 2.58761677109
844.43	 2.56636473508
844.76	 2.57244572998
845.08	 2.60517649484
845.4	 2.66034799762
845.73	 2.73140422846
846.05	 2.81103011652
846.37	 2.89248315586
846.7	 2.97034739625
847.02	 3.04079880794
847.34	 3.10151093376
847.67	 3.15128951592
847.99	 3.18969405572
848.31	 3.21693070506
848.64	 3.23402319455
848.96	 3.24306854799
849.28	 3.24734265256
849.61	 3.2509869617
849.93	 3.25815932687
850.25	 3.27190429058
850.58	 3.29323769191
850.9	 3.32086192603
851.22	 3.35167352817
851.55	 3.38192899092
851.87	 3.40861644728
852.19	 3.43039044621
852.52	 3.44768680617
852.84	 3.46228014668
853.16	 3.47688187749
853.49	 3.49496990261
853.81	 3.52048498256
854.13	 3.55710630379
854.46	 3.60734640426
854.78	 3.67197202943
855.1	 3.75005511415
855.43	 3.83951698541
855.75	 3.93769269881
856.07	 4.0416110368
856.4	 4.14821511621
856.72	 4.2548387759
857.04	 4.35974508444
857.37	 4.46229374374
857.69	 4.56269567823
858.01	 4.66169057921
858.33	 4.76042965668
858.66	 4.86054266655
858.98	 4.9640807421
859.3	 5.07301740942
859.63	 5.18838303413
859.95	 5.30956996123
860.27	 5.4343518994
860.6	 5.55967082793
860.92	 5.68270330673
861.24	 5.80152467661
861.56	 5.91501308138
861.89	 6.02223269774
862.21	 6.12181278763
862.53	 6.21162600955
862.86	 6.28876902418
863.18	 6.3497761108
863.5	 6.39111562397
863.82	 6.41000185157
864.15	 6.40529619441
864.47	 6.37822723116
864.79	 6.33286238143
865.11	 6.27618886931
865.44	 6.21751797624
865.76	 6.16728590477
866.08	 6.13582744448
866.41	 6.13264576434
866.73	 6.16618367851
867.05	 6.24367460348
867.37	 6.37063376992
867.7	 6.54993571732
868.02	 6.78083924669
868.34	 7.05839076733
868.66	 7.37363274044
868.99	 7.71503117324
869.31	 8.07084339935
869.63	 8.43121937013
869.95	 8.78902766317
870.28	 9.13947612154
870.6	 9.47929171906
870.92	 9.80615929841
871.24	 10.1186782793
871.57	 10.4167128655
871.89	 10.7018114348
872.21	 10.977329194
872.53	 11.2479922869
872.86	 11.5188445939
873.18	 11.7939192302
873.5	 12.0753701684
873.82	 12.3635364764
874.15	 12.65765012
874.47	 12.9566056993
874.79	 13.2595798691
875.11	 13.5665783519
875.43	 13.8787843666
875.76	 14.1983543297
876.08	 14.5275592869
876.4	 14.8676443831
876.72	 15.2180542067
877.05	 15.5766194592
877.37	 15.9408078943
877.69	 16.3094413848
878.01	 16.684003453
878.33	 17.0690049154
878.66	 17.4713470655
878.98	 17.8988446366
879.3	 18.3582735774
879.62	 18.85362206
879.94	 19.3852248774
880.27	 19.9500370795
880.59	 20.5429184621
880.91	 21.1585644422
881.23	 21.793445376
881.55	 22.4470284732
881.88	 23.121882007
882.2	 23.8227532686
882.52	 24.5550310832
882.84	 25.3231527975
883.16	 26.1295196062
883.49	 26.9741054655
883.81	 27.854410418
884.13	 28.7654404246
884.45	 29.6999273813
884.77	 30.6491474684
885.1	 31.6041830023
885.42	 32.5570623974
885.74	 33.5014361077
886.06	 34.4328154564
886.38	 35.3484571242
886.71	 36.2470552625
887.03	 37.12858617
887.35	 37.9944279958
887.67	 38.8474461273
887.99	 39.6917663003
888.31	 40.5322533067
888.64	 41.373833921
888.96	 42.2208772847
889.28	 43.076829634
889.6	 43.9440146021
889.92	 44.8233814392
890.24	 45.714347443
890.57	 46.6151185659
890.89	 47.523467153
891.21	 48.437525874
891.53	 49.3563020462
891.85	 50.2798898731
892.17	 51.2093287683
892.49	 52.1459636005
892.82	 53.0903447933
893.14	 54.0410650408
893.46	 54.9940323937
893.78	 55.9424324978
894.1	 56.8773509893
894.42	 57.7888071754
894.74	 58.6668686025
895.07	 59.5027330406
895.39	 60.2898154378
895.71	 61.0246612592
896.03	 61.7073654217
896.35	 62.3413890651
896.67	 62.9329285107
896.99	 63.4900428304
897.32	 64.0216478277
897.64	 64.5364719142
897.96	 65.0421864702
898.28	 65.544870094
898.6	 66.0486695733
898.92	 66.5553810837
899.24	 67.0638865017
899.56	 67.5696334031
899.89	 68.0644561371
900.21	 68.5370534892
900.53	 68.9742143377
900.85	 69.362462079
901.17	 69.6896429942
901.49	 69.9461792181
901.81	 70.1259547283
902.13	 70.2270358971
902.45	 70.2524121504
902.78	 70.2104898213
903.1	 70.1147408013
903.42	 69.9822347154
903.74	 69.8313537979
904.06	 69.6791149286
904.38	 69.5383889001
904.7	 69.4156011508
905.02	 69.309909768
905.34	 69.2143432212
905.66	 69.1182019919
905.98	 69.0095244296
906.31	 68.8768681173
906.63	 68.710309613
906.95	 68.5018946338
907.27	 68.2457290317
907.59	 67.9378253989
907.91	 67.5759167655
908.23	 67.1594214224
908.55	 66.6895630273
908.87	 66.1696529508
909.19	 65.6055423612
909.51	 65.0059603526
909.83	 64.3822976557
910.15	 63.7477220773
910.48	 63.1159086409
910.8	 62.4996945686
911.12	 61.9097258983
911.44	 61.3530304348
911.76	 60.8316301019
912.08	 60.3415974002
912.4	 59.8731049095
912.72	 59.4118941388
913.04	 58.9420644491
913.36	 58.4493556525
913.68	 57.9238017459
914.0	 57.3610373621
914.32	 56.7622814137
914.64	 56.1335195872
914.96	 55.4843382533
915.28	 54.8265684519
915.6	 54.1728921061
915.93	 53.5356945298
916.25	 52.9262284748
916.57	 52.3537918414
916.89	 51.8248128676
917.21	 51.3423005772
917.53	 50.906159174
917.85	 50.5142611275
918.17	 50.1635954674
918.49	 49.8507701239
918.81	 49.5716377068
919.13	 49.3203852872
919.45	 49.0886610753
919.77	 48.8651907021
920.09	 48.6361559654
920.41	 48.3865160232
920.73	 48.1021076874
921.05	 47.7718228648
921.37	 47.38925674
921.69	 46.953847005
922.01	 46.4716757448
922.33	 45.9557939783
922.65	 45.4257600573
922.97	 44.9061541838
923.29	 44.4240867875
923.61	 44.0061473412
923.93	 43.6757295473
924.25	 43.4517074134
924.57	 43.3483753095
924.89	 43.3751652379
925.21	 43.5347810915
925.53	 43.8200554115
925.85	 44.2110100136
926.17	 44.6732990461
926.49	 45.158382467
926.81	 45.605528198
927.13	 45.9460303635
927.45	 46.110097127
927.77	 46.0366238713
928.09	 45.6854718912
928.41	 45.0494621145
928.73	 44.16036286
929.05	 43.0851239839
929.37	 41.9147810826
929.69	 40.7510872181
930.01	 39.6935887425
930.33	 38.8275017002
930.65	 38.2125716147
930.97	 37.8749191892
931.29	 37.8056914706
931.61	 37.9681840181
931.93	 38.3099839673
932.25	 38.7746109979
932.57	 39.3095040608
932.89	 39.870276705
933.21	 40.4225210753
933.53	 40.9421822299
933.85	 41.4147105693
934.17	 41.8328543576
934.49	 42.1933716316
934.81	 42.4936312526
935.12	 42.7291057135
935.44	 42.8918802418
935.76	 42.96966728
936.08	 42.9452835931
936.4	 42.7972344923
936.72	 42.5020165716
937.04	 42.0382345834
937.36	 41.3918322955
937.68	 40.5608714363
938.0	 39.5583434056
938.32	 38.4127438875
938.64	 37.1672349403
938.96	 35.8782743433
939.28	 34.6146491568
939.6	 33.4580016737
939.92	 32.5038188523
940.24	 31.8582930031
940.55	 31.6260861802
940.87	 31.8867450709
