Wavelength_nm	 Transmittance
947.89	 26.2814565053
948.21	 29.3336354043
948.53	 40.8048593152
948.85	 40.8250993699
949.17	 41.2025219795
949.49	 39.3953694083
949.81	 35.8981194005
950.13	 31.452977422
950.45	 25.7152062739
950.76	 32.6299487616
951.08	 37.6151224047
951.4	 49.7821173554
951.72	 49.8915327003
952.04	 53.2634669871
952.36	 49.5479038681
952.68	 49.9083836918
953.0	 51.5344101024
953.31	 47.2471842132
953.63	 54.0590234289
953.95	 51.4682505388
954.27	 61.8397520308
954.59	 52.1106352313
954.91	 52.5305356927
955.23	 41.0641916754
955.54	 46.8563062511
955.86	 57.0307679046
956.18	 64.2560189826
956.5	 69.6900888669
956.82	 60.7114473699
957.14	 59.5420070218
957.46	 54.3026551867
957.77	 55.8576837654
958.09	 58.6590650564
958.41	 61.1187081825
958.73	 61.2270750946
959.05	 59.2368005439
959.37	 59.968232624
959.69	 62.9854003546
960.0	 63.0910695338
960.32	 62.4442690387
960.64	 60.7304517036
960.96	 59.8210693089
961.28	 59.4037643564
961.6	 56.708577413
961.91	 60.0266302263
962.23	 67.2879497471
962.55	 75.1039325734
962.87	 72.9967280881
963.19	 63.2078741138
963.5	 61.7585108476
963.82	 66.2274455425
964.14	 67.3939574899
964.46	 72.0032742714
964.78	 73.3675428212
965.1	 73.6097087827
965.41	 65.6329294082
965.73	 66.2461499643
966.05	 68.1468948315
966.37	 73.7656237778
966.69	 66.6943214155
967.0	 69.7296847929
967.32	 66.8645770956
967.64	 68.377589242
967.96	 69.8551957647
968.28	 68.6190724138
968.59	 69.1134862526
968.91	 66.4944535948
969.23	 68.5278763672
969.55	 72.3926306863
969.87	 72.9627757836
970.18	 76.081010955
970.5	 77.3171562511
970.82	 79.2195119261
971.14	 78.015313564
971.46	 80.0375069131
971.77	 78.3011871195
972.09	 76.0500390896
972.41	 71.6564498571
972.73	 74.3354394711
973.04	 72.9518806745
973.36	 79.18707756
973.68	 77.115463023
974.0	 78.9619926339
974.32	 73.8555869572
974.63	 80.8151198799
974.95	 83.3912420995
975.27	 85.1653229596
975.59	 80.0231307805
975.9	 79.2963380754
976.22	 76.2086339697
976.54	 74.9718674469
976.86	 80.0718853236
977.17	 82.7142364439
977.49	 86.1262021693
977.81	 81.7820465927
978.13	 85.7008539387
978.44	 83.46590337
978.76	 80.5514590843
979.08	 74.2477621229
979.4	 73.8063528082
979.71	 71.492804128
980.03	 72.2146929892
980.35	 67.3552504218
980.67	 69.3144339421
980.98	 73.9680138782
981.3	 75.428980216
981.62	 75.4558088998
981.94	 65.8404383798
982.25	 74.6656561754
982.57	 71.8006132829
982.89	 75.5340082251
983.2	 63.0740141179
983.52	 69.0369567967
983.84	 69.8883245688
984.16	 75.6388121724
984.47	 70.0427578727
984.79	 73.0752584453
985.11	 69.2848546855
985.42	 75.9771054682
985.74	 76.9168278805
986.06	 78.899193279
986.38	 74.7971772822
986.69	 75.7767288816
987.01	 73.5987180413
987.33	 74.2586119865
987.64	 65.9035868228
987.96	 70.7797538884
988.28	 73.935298715
988.6	 75.0759584998
988.91	 80.4966076042
989.23	 80.6494445786
989.55	 83.7346680464
989.86	 89.335669703
990.18	 82.9784582176
990.5	 77.96809831
990.81	 62.3399374576
991.13	 71.5098445725
991.45	 74.388735606
991.76	 76.1509191982
992.08	 64.0817706675
992.4	 61.5139587302
992.72	 58.9635709613
993.03	 72.9633483131
993.35	 80.0858496157
993.67	 80.2599935968
993.98	 64.2726234741
994.3	 55.3271686759
994.62	 56.5085659171
994.93	 70.7914272077
995.25	 85.3441891802
995.57	 84.6561262921
995.88	 77.5261079656
996.2	 60.4813512607
996.52	 64.1421930253
996.83	 63.6573888163
997.15	 66.282132745
997.47	 68.5829928059
997.78	 72.2359013715
998.1	 80.4823610777
998.42	 78.0136464551
998.73	 79.6774038632
999.05	 74.3893034707
999.36	 71.5515421305
999.68	 67.9200231347
1000.0	 68.0076812683
1000.31	 71.850999303
1000.63	 72.5595645135
1000.95	 78.5557343642
1001.26	 81.4438554315
1001.58	 74.3839847499
1001.9	 67.1880351442
1002.21	 60.3902792962
1002.53	 71.6704549654
1002.84	 81.8690550538
1003.16	 91.8045424082
1003.48	 81.4687911885
1003.79	 69.6856792189
1004.11	 75.5417488567
1004.43	 86.7269273845
1004.74	 90.9543790005
1005.06	 76.4947068944
1005.37	 89.0568484785
1005.69	 89.4172274096
1006.01	 94.8381290825
1006.32	 74.6533549298
1006.64	 70.0976900162
1006.96	 65.1355894118
1007.27	 63.3378573569
1007.59	 67.5939921606
1007.9	 68.2858774855
1008.22	 81.7423022571
1008.54	 81.7120179981
1008.85	 83.3290930225
1009.17	 77.4843274892
1009.48	 77.265207552
1009.8	 70.5346081446
1010.12	 74.1773839976
1010.43	 71.2799766436
1010.75	 78.9223342527
1011.06	 75.9116124715
1011.38	 89.750332883
1011.7	 80.632658188
1012.01	 94.6690713766
1012.33	 84.6218812208
1012.64	 96.4136027887
1012.96	 75.5520540569
1013.27	 78.6892812436
1013.59	 78.2219183485
1013.91	 85.1724564215
1014.22	 76.8772701629
1014.54	 83.31883097
1014.85	 72.8012546081
1015.17	 82.3081744587
1015.48	 80.4732041486
1015.8	 87.3675738256
1016.12	 102.067920128
1016.43	 94.7667515897
1016.75	 97.4902072193
1017.06	 87.2184223565
1017.38	 85.259065101
1017.69	 85.999619395
1018.01	 73.6288835838
1018.32	 73.9298426812
1018.64	 73.3327609453
1018.96	 79.2184992131
1019.27	 93.8087274985
1019.59	 98.5220490727
1019.9	 100.775621682
1020.22	 97.41183207
1020.53	 103.81651883
1020.85	 91.9673606672
1021.16	 90.7617573848
1021.48	 90.4317800313
1021.79	 93.913363865
1022.11	 75.5275670881
1022.43	 55.8682517398
1022.74	 65.4155332717
1023.06	 71.5445204697
1023.37	 85.8672691995
1023.69	 85.8620828742
1024.0	 88.5492958138
1024.32	 74.7870236953
1024.63	 58.6007678034
1024.95	 54.0438297603
1025.26	 55.5302969832
1025.58	 65.9825710893
1025.89	 80.8434313889
1026.21	 90.0840071109
1026.52	 90.988605308
1026.84	 84.7762729053
1027.15	 82.7221577826
1027.47	 89.7185691152
1027.78	 84.8653018869
1028.1	 78.2384695945
1028.41	 71.1454693783
1028.73	 64.2225687561
1029.04	 73.5588838011
1029.36	 77.0161223431
1029.67	 101.616269247
1029.99	 112.205072159
1030.3	 106.252489875
1030.62	 99.2696699767
1030.93	 83.2854157421
1031.25	 99.7035549905
1031.56	 94.3745557602
1031.88	 103.370545935
1032.19	 101.25876898
1032.51	 94.4807764354
1032.82	 86.3444587539
1033.14	 95.2681849626
1033.45	 110.649495312
1033.77	 105.25956229
1034.08	 73.4757448351
1034.4	 54.1781897406
1034.71	 54.7189130223
1035.03	 53.5572202482
1035.34	 80.8602619418
1035.66	 105.556537243
1035.97	 120.314161525
1036.28	 139.321741472
1036.6	 126.49313975
1036.91	 119.305019678
1037.23	 101.683165263
1037.54	 101.953136132
1037.86	 106.161506553
1038.17	 81.5540226825
1038.49	 72.7151893304
1038.8	 60.6055127534
1039.12	 68.4713827173
1039.43	 77.8302905318
1039.74	 100.529634609
1040.06	 106.009932943
1040.37	 105.134028817
1040.69	 81.2956360861
1041.0	 75.4238237891
1041.32	 56.0908035385
1041.63	 70.5606990006
1041.95	 74.4345134391
1042.26	 78.8336436725
1042.57	 71.3900046583
1042.89	 90.801679448
1043.2	 87.8836524781
1043.52	 110.214286499
1043.83	 79.8738480759
1044.15	 86.3528233268
1044.46	 63.0164352524
1044.77	 64.7382621431
1045.09	 59.9971438735
1045.4	 58.6757484411
1045.72	 41.5384053632
1046.03	 58.7141078346
1046.35	 49.8805742734
1046.66	 71.3607466398
1046.97	 73.6189268324
1047.29	 75.2493941206
1047.6	 83.8357388076
1047.92	 52.4785134013
1048.23	 62.7999571739
1048.54	 66.853535007
1048.86	 73.5467176692
1049.17	 71.2148330606
1049.49	 58.6184454777
1049.8	 60.884106871
1050.11	 58.1096879773
1050.43	 75.0732193945
1050.74	 85.990751808
1051.06	 100.667433815
1051.37	 74.4057601736
1051.68	 55.3196348338
1052.0	 31.9830345786
1052.31	 52.4962926334
1052.62	 63.3341477736
1052.94	 70.9988341736
1053.25	 55.6155567367
1053.57	 71.8056261921
1053.88	 67.3423162127
1054.19	 57.727557653
1054.51	 46.2840206161
1054.82	 51.9185611875
1055.13	 54.6261929213
1055.45	 55.1403539114
1055.76	 35.1340706075
1056.08	 42.1272756565
1056.39	 18.7547866735
1056.7	 39.3594605027
1057.02	 42.6008890849
1057.33	 45.6343435724
1057.64	 30.32362001
1057.96	 36.8479947227
1058.27	 40.8184231264
1058.58	 50.2746497679
1058.9	 31.1320605341
1059.21	 18.1914828467
1059.52	 22.4571444998
1059.84	 46.6825135564
1060.15	 54.7972830692
1060.46	 93.1009573178
1060.78	 83.7423479671
1061.09	 114.730439377
1061.4	 62.5992617904
1061.72	 78.2709380809
1062.03	 212.916402296
1062.34	 214.319296032
1062.66	 193.542777596
1062.97	 57.3698655506
1063.28	 59.7772255258
1063.6	 69.7921741892
1063.91	 24.0879592874
1064.22	 28.9064331723
1064.54	 12.6111513409
1064.85	 29.9060500918
1065.16	 38.2562874941
1065.48	 64.8660881036
1065.79	 60.934085737
1066.1	 52.7124730861
1066.42	 24.538121595
1066.73	 6.44591709489
1067.04	 21.9625735842
1067.36	 39.5424114203
1067.67	 29.5292156696
1067.98	 30.9722514732
1068.29	 34.9314555918
1068.61	 52.7807908758
1068.92	 75.5295018486
1069.23	 59.2263015666
1069.55	 35.5494603866
1069.86	 20.2520684692
1070.17	 12.8350681175
1070.49	 29.8252597176
1070.8	 42.8538848732
1071.11	 105.636604971
1071.42	 113.778452432
1071.74	 82.0307954896
1072.05	 53.3868378769
1072.36	 71.2859565489
1072.68	 76.6937280952
1072.99	 50.7860706977
1073.3	 80.9354289413
1073.61	 66.907873407
1073.93	 85.8625240594
1074.24	 24.615347097
1074.55	 25.6298532469
1074.86	 2.88878214733
1075.18	 4.58782883453
1075.49	 19.5560096736
1075.8	 37.8502330361
1076.11	 34.6347528889
1076.43	 55.7523746256
1076.74	 38.5121327749
1077.05	 64.5654833961
1077.37	 47.9402244782
1077.68	 59.9934266098
1077.99	 62.3007775036
1078.3	 43.226591779
1078.62	 48.01506914
1078.93	 31.0507681548
1079.24	 46.7235705683
1079.55	 40.8726497239
1079.86	 65.9664519515
1080.18	 73.0347294095
1080.49	 90.2178492684
1080.8	 56.3067189986
1081.11	 33.9353643418
1081.43	 -33.6704177252
1081.74	 -5.92095665771
1082.05	 35.4210450784
1082.36	 77.5653257079
1082.68	 62.8225253045
1082.99	 33.0021999582
1083.3	 76.0064972075
1083.61	 74.7845556852
1083.92	 47.6316686645
1084.24	 35.0407820946
1084.55	 51.3086248014
1084.86	 49.842737853
1085.17	 10.6481299652
1085.49	 -13.1486161197
1085.8	 15.3688071098
1086.11	 43.9232879524
1086.42	 64.7592706592
1086.73	 81.6982905811
1087.05	 75.0853237374
1087.36	 32.6557795064
1087.67	 -9.3525994832
1087.98	 20.4673851859
1088.29	 -7.25375506928
1088.61	 -63.1209168225
1088.92	 -244.946363975
1089.23	 -23.6447137266
1089.54	 67.6481368618
1089.85	 107.495998769
1090.17	 85.0170291971
1090.48	 50.9583699024
1090.79	 12.8391589007
1091.1	 74.8189978196
1091.41	 89.2232223865
1091.72	 93.9034938641
1092.04	 62.148172223
1092.35	 52.4916663876
1092.66	 49.9678605782
1092.97	 30.4434312134
1093.28	 -1.36967055594
1093.59	 19.3989278941
1093.91	 2.74600541269
1094.22	 17.5313602666
1094.53	 -25.1225297113
1094.84	 -1.99578265867
1095.15	 28.7490588839
1095.46	 51.1294377399
1095.78	 47.1324751239
1096.09	 36.3706819607
1096.4	 39.8317084559
1096.71	 34.7247593146
1097.02	 24.8724738331
1097.33	 64.4446514698
1097.65	 47.9451408495
1097.96	 72.0108796206
1098.27	 -0.10560664083
1098.58	 20.9059914614
1098.89	 22.1932464458
1099.2	 69.5640345924
1099.51	 84.2397686496
1099.83	 71.3735670822
1100.14	 52.6927088489
